method,lambda,seed,cap,alpha,imbalance,n_groups,test_regret_normalized,test_fairness,test_pred_mse
FDFL-0.1,1.0,11,mlp16,2.0,0.8,2.0,0.3121312803497273,0.2017362158473214,2.855462893699347
FDFL-0.1,0.0,22,mlp16,2.0,0.8,2.0,0.1703326898251363,0.2127366814659544,0.7503080626430343
FDFL-0.1,1.0,22,mlp16,2.0,0.8,2.0,0.1706754255719648,0.1025058434596943,0.6559645614013508
FDFL-0.1,0.0,33,mlp16,2.0,0.8,2.0,0.2514692599521332,0.4539253995535255,2.499269123309617
FDFL-0.1,1.0,33,mlp16,2.0,0.8,2.0,0.2516098752171776,0.4343703597939524,2.427588418876044
FDFL-0.1,0.0,44,mlp16,2.0,0.8,2.0,0.1784911022167167,0.8141451587584856,2.303300906423588
FDFL-0.1,1.0,44,mlp16,2.0,0.8,2.0,0.1812103661877769,0.3651571999390655,1.5729434456288218
FDFL-0.1,0.0,55,mlp16,2.0,0.8,2.0,0.2421158472737085,0.3512997103088423,2.7982842402612103
FDFL-0.1,1.0,55,mlp16,2.0,0.8,2.0,0.236269148716903,0.1750210882121661,2.215196736386404
FDFL-0.5,0.0,11,mlp16,2.0,0.8,2.0,0.3163442570267174,0.1767413723902296,2.6889974461382784
FDFL-0.5,1.0,11,mlp16,2.0,0.8,2.0,0.3080286375674574,0.1485242999241823,2.425425446335192
FDFL-0.5,0.0,22,mlp16,2.0,0.8,2.0,0.1694304826756434,0.1608196090267037,0.6926694377109882
FDFL-0.5,1.0,22,mlp16,2.0,0.8,2.0,0.1701342811675161,0.1115669126671939,0.667265308404449
FDFL-0.5,0.0,33,mlp16,2.0,0.8,2.0,0.2525787751278955,0.4102895228719557,2.340147446318164
FDFL-0.5,1.0,33,mlp16,2.0,0.8,2.0,0.2516216461103578,0.3833531875806127,2.259586978750965
FDFL-0.5,0.0,44,mlp16,2.0,0.8,2.0,0.1794200264566107,0.3054218581493449,1.488038198082807
FDFL-0.5,1.0,44,mlp16,2.0,0.8,2.0,0.1830863186491771,0.1108710334935639,1.269144149728758
FDFL-0.5,0.0,55,mlp16,2.0,0.8,2.0,0.2396634532815058,0.1807341742867592,2.112676996094781
FDFL-0.5,1.0,55,mlp16,2.0,0.8,2.0,0.2403885988158045,0.2096002750716406,2.0762950100525006
FDFL-Scal,0.0,11,mlp16,2.0,0.8,2.0,0.3071226154252208,0.1568033162916385,2.1684285012708227
FDFL-Scal,1.0,11,mlp16,2.0,0.8,2.0,0.3129116134502674,0.1470589651790758,2.1809219389156653
FDFL-Scal,0.0,22,mlp16,2.0,0.8,2.0,0.1721554110114964,0.1215277842953677,0.6671204257279905
FDFL-Scal,1.0,22,mlp16,2.0,0.8,2.0,0.1716647646231257,0.1045195848286513,0.656599641831038
FDFL-Scal,0.0,33,mlp16,2.0,0.8,2.0,0.251303856775502,0.35718451996661,2.183084808683221
FDFL-Scal,1.0,33,mlp16,2.0,0.8,2.0,0.2509707306793893,0.3284927144781478,2.104299322792042
FDFL-Scal,0.0,44,mlp16,2.0,0.8,2.0,0.1816180756875825,0.1892317569286137,1.2256703148289718
FDFL-Scal,1.0,44,mlp16,2.0,0.8,2.0,0.1799792565911707,0.1083434501546437,1.2261071988345644
FDFL-Scal,0.0,55,mlp16,2.0,0.8,2.0,0.2452354740302434,0.2961875796951032,1.9983284596800184
FDFL-Scal,1.0,55,mlp16,2.0,0.8,2.0,0.2425613414473105,0.2120910698982792,2.029604635008373
FDFL,0.0,11,mlp16,2.0,0.8,2.0,0.3054511405656495,0.3155091903828335,3.4335665604413217
FDFL,1.0,11,mlp16,2.0,0.8,2.0,0.3132927479451041,0.2304988598835621,3.0085742649116987
FDFL,0.0,22,mlp16,2.0,0.8,2.0,0.1681496728039739,0.2593427320450867,0.8010370804407803
FDFL,1.0,22,mlp16,2.0,0.8,2.0,0.1698125106174054,0.1173940454166471,0.6656578968277909
FDFL,0.0,33,mlp16,2.0,0.8,2.0,0.2511965780578378,0.4583587241970212,2.5292783332410886
FDFL,1.0,33,mlp16,2.0,0.8,2.0,0.2493067392292733,0.4362078634943352,2.4389535679208736
FDFL,0.0,44,mlp16,2.0,0.8,2.0,0.178849198763425,0.9434249662402824,2.615006035254609
FDFL,1.0,44,mlp16,2.0,0.8,2.0,0.1798917384812833,0.5277267958848773,1.779344439561447
FDFL,0.0,55,mlp16,2.0,0.8,2.0,0.2387691515056225,0.4835442510443887,3.1275029812456263
FDFL,1.0,55,mlp16,2.0,0.8,2.0,0.2449098125141122,0.1830410784034784,2.337696988735982
FPLG,0.0,11,mlp16,2.0,0.8,2.0,0.3063170923797297,0.2309660697194204,1.9782168651739864
FPLG,1.0,11,mlp16,2.0,0.8,2.0,0.2932084357307995,0.1448656684307683,2.3541356420957187
FPLG,0.0,22,mlp16,2.0,0.8,2.0,0.171451924722959,0.0525508989123884,0.6212573821006231
FPLG,1.0,22,mlp16,2.0,0.8,2.0,0.1742509808858947,0.0508706513158035,0.6275692249785144
FPLG,0.0,33,mlp16,2.0,0.8,2.0,0.2338996019906286,0.1132447431792215,1.3474488146517511
FPLG,1.0,33,mlp16,2.0,0.8,2.0,0.22294544807285,0.0993524192005615,1.3891576513870574
FPLG,0.0,44,mlp16,2.0,0.8,2.0,0.1781288717145276,0.0926614152880542,1.1892729368170651
FPLG,1.0,44,mlp16,2.0,0.8,2.0,0.1816716259894111,0.0978450411599155,1.2004509905169625
FPLG,0.0,55,mlp16,2.0,0.8,2.0,0.2514471360043479,0.30539805764033,1.8210416874847573
FPLG,1.0,55,mlp16,2.0,0.8,2.0,0.2453443854856391,0.167668889450602,1.950203529871384
FPTO,0.0,11,mlp16,2.0,0.8,2.0,0.3364604057128052,0.4185408338446848,1.7871577828064629
FPTO,1.0,11,mlp16,2.0,0.8,2.0,0.3392264821175711,0.2532763989772685,1.9047049266902067
FPTO,0.0,22,mlp16,2.0,0.8,2.0,0.1781749711603863,0.0498812214461655,0.5333595997259991
FPTO,1.0,22,mlp16,2.0,0.8,2.0,0.1854074621499936,0.0428130000042463,0.5722599093228088
FPTO,0.0,33,mlp16,2.0,0.8,2.0,0.2437711409679715,0.2903629332367014,1.1403407712768947
FPTO,1.0,33,mlp16,2.0,0.8,2.0,0.2503715319629228,0.1656447743427755,1.1870479249322785
FPTO,0.0,44,mlp16,2.0,0.8,2.0,0.2064104183973192,0.267321296012909,1.1444192772481905
FPTO,1.0,44,mlp16,2.0,0.8,2.0,0.2228448838443971,0.1077642940291157,1.181754255929601
FPTO,0.0,55,mlp16,2.0,0.8,2.0,0.259180414057686,0.4714014763735269,1.550816781353248
FPTO,1.0,55,mlp16,2.0,0.8,2.0,0.2638200464348428,0.2696432531710233,1.6721830715427586
MGDA,0.0,11,mlp16,2.0,0.8,2.0,0.5094475408298387,0.1993400931054587,3.007277577466653
MGDA,0.0,22,mlp16,2.0,0.8,2.0,0.2407419953249097,0.0603247064059793,0.7768653755740964
MGDA,0.0,33,mlp16,2.0,0.8,2.0,0.4831534076086722,0.1002362866739788,1.9275697653763888
MGDA,0.0,44,mlp16,2.0,0.8,2.0,0.2554734594832355,0.1121113405820478,1.4441687850899774
MGDA,0.0,55,mlp16,2.0,0.8,2.0,0.4425113425617473,0.2217175480649409,2.7548682840888747
NashMTL,0.0,11,mlp16,2.0,0.8,2.0,0.2842511202139233,0.4370472339081254,1.645895965702482
NashMTL,0.0,22,mlp16,2.0,0.8,2.0,0.1787733605902809,0.0490925657960921,0.5256245590604807
NashMTL,0.0,33,mlp16,2.0,0.8,2.0,0.2187681325572135,0.2991827212135917,1.1113352987950145
NashMTL,0.0,44,mlp16,2.0,0.8,2.0,0.1723290827735564,0.2801972700750524,1.0792537572426064
NashMTL,0.0,55,mlp16,2.0,0.8,2.0,0.2391652023438678,0.4578788799690734,1.5387331564962825
PCGrad,0.0,11,mlp16,2.0,0.8,2.0,0.2971324506269925,0.2392183705474126,1.848601723207228
PCGrad,0.0,22,mlp16,2.0,0.8,2.0,0.1730967291302225,0.043447076116187,0.53206989979282
PCGrad,0.0,33,mlp16,2.0,0.8,2.0,0.2196560664452213,0.1887317229008608,1.1700622647730756
PCGrad,0.0,44,mlp16,2.0,0.8,2.0,0.1733671961710503,0.0906146172123841,1.12319225407865
PCGrad,0.0,55,mlp16,2.0,0.8,2.0,0.2362373865149503,0.1567698411564392,1.7376474521855223
SAA,0.0,11,mlp16,2.0,0.8,2.0,0.7249897486632232,0.3303462082784923,4.329028054972116
SAA,0.0,22,mlp16,2.0,0.8,2.0,0.5936139448283837,0.2732837141796015,1.3242490324781608
SAA,0.0,33,mlp16,2.0,0.8,2.0,0.7084894871286646,0.201333759793432,2.362198268209265
SAA,0.0,44,mlp16,2.0,0.8,2.0,0.5351803799432804,0.3834939301941403,2.7297595309875384
SAA,0.0,55,mlp16,2.0,0.8,2.0,0.7184659108328945,0.2427836106097043,3.932984998729164
WDRO,0.0,11,mlp16,2.0,0.8,2.0,0.3189222015173679,0.3243887871760814,1.838865323056308
WDRO,0.0,22,mlp16,2.0,0.8,2.0,0.1871924985263198,0.0352854845600179,0.5429507961749598
WDRO,0.0,33,mlp16,2.0,0.8,2.0,0.2770499393629372,0.234300952361278,1.143739095069199
WDRO,0.0,44,mlp16,2.0,0.8,2.0,0.2236828999403148,0.1789756715297431,1.1697246991589858
WDRO,0.0,55,mlp16,2.0,0.8,2.0,0.2584594347010706,0.4205717041259932,1.6146433718546525
FDFL-0.1,0.0,11,mlp64,2.0,0.0,,0.1825771846035012,0.0917150103467176,1.4355758178167188
FDFL-0.1,1.0,11,mlp64,2.0,0.0,,0.1845068706990985,0.0848719018109425,1.3163768190395089
FDFL-0.1,0.0,22,mlp64,2.0,0.0,,0.0984434233462538,0.0314428827341472,0.3592621155733978
FDFL-0.1,1.0,22,mlp64,2.0,0.0,,0.0967109639187698,0.0297143440751105,0.3301817050820254
FDFL-0.1,0.0,33,mlp64,2.0,0.0,,0.1574194264249315,0.0608060774323611,0.8635072884850851
FDFL-0.1,1.0,33,mlp64,2.0,0.0,,0.1538715877928039,0.0621542715121208,0.8660746138022968
FDFL-0.1,0.0,44,mlp64,2.0,0.0,,0.115648580659762,0.0383042991749095,0.4999333039175299
FDFL-0.1,1.0,44,mlp64,2.0,0.0,,0.1173734585889722,0.0399034891220103,0.4954332714812218
FDFL-0.1,0.0,55,mlp64,2.0,0.0,,0.1304871176289984,0.0553485939491673,0.8888381763610707
FDFL-0.1,1.0,55,mlp64,2.0,0.0,,0.1252753267578345,0.0502262559376515,0.8281592338752563
FDFL-0.5,0.0,11,mlp64,2.0,0.0,,0.1862712792585318,0.0647497869080776,1.0839946380117549
FDFL-0.5,1.0,11,mlp64,2.0,0.0,,0.1782332345174485,0.0654930895607587,1.02649356659778
FDFL-0.5,0.0,22,mlp64,2.0,0.0,,0.0987637911231882,0.0313348750137569,0.303324340211525
FDFL-0.5,1.0,22,mlp64,2.0,0.0,,0.0978640508651507,0.0305876505767836,0.2863794721513593
FDFL-0.5,0.0,33,mlp64,2.0,0.0,,0.1667427630696092,0.0539666309313609,0.7001854466371891
FDFL-0.5,1.0,33,mlp64,2.0,0.0,,0.1680518498378666,0.0513484289919202,0.6967378002891508
FDFL-0.5,0.0,44,mlp64,2.0,0.0,,0.1101828919228116,0.0434578269937274,0.4760185529367353
FDFL-0.5,1.0,44,mlp64,2.0,0.0,,0.1085068200513289,0.0441421226780327,0.48119954410238
FDFL-0.5,0.0,55,mlp64,2.0,0.0,,0.1216797116776438,0.0516910391240692,0.8052810984072224
FDFL-0.5,1.0,55,mlp64,2.0,0.0,,0.119206403090037,0.0474575990761836,0.7903692674312001
FDFL-Scal,0.0,11,mlp64,2.0,0.0,,0.1864936811445476,0.0609083205729897,1.0535815813244274
FDFL-Scal,1.0,11,mlp64,2.0,0.0,,0.1905903907826424,0.0620004101313876,0.9842965103160926
FDFL-Scal,0.0,22,mlp64,2.0,0.0,,0.0947403769277815,0.027986542170587,0.2738338137506983
FDFL-Scal,1.0,22,mlp64,2.0,0.0,,0.095241236166845,0.0294085352901438,0.2727903893089225
FDFL-Scal,0.0,33,mlp64,2.0,0.0,,0.1598092925152078,0.050380168500326,0.6559550681827407
FDFL-Scal,1.0,33,mlp64,2.0,0.0,,0.1644977824508015,0.0482922983462826,0.6543761802757828
FDFL-Scal,0.0,44,mlp64,2.0,0.0,,0.1134729813319983,0.0398700179324688,0.485178215905128
FDFL-Scal,1.0,44,mlp64,2.0,0.0,,0.1112922058782703,0.0406844006180024,0.4878299862433038
FDFL-Scal,0.0,55,mlp64,2.0,0.0,,0.1198330076854689,0.048871077595693,0.7796392585010083
FDFL-Scal,1.0,55,mlp64,2.0,0.0,,0.1228302470509807,0.0483015990276422,0.7502191838522095
FDFL,0.0,11,mlp64,2.0,0.0,,0.1894383095184416,0.1280738052412255,1.7714718339006652
FDFL,1.0,11,mlp64,2.0,0.0,,0.1928294562964248,0.1018118689124678,1.391341114224802
FDFL,0.0,22,mlp64,2.0,0.0,,0.0965169843175732,0.0355555686350393,0.386724845423384
FDFL,1.0,22,mlp64,2.0,0.0,,0.0976857705537623,0.0296416427545095,0.3343602111158333
FDFL,0.0,33,mlp64,2.0,0.0,,0.1703771991679562,0.0736255564674244,0.9634250401686032
FDFL,1.0,33,mlp64,2.0,0.0,,0.1567685488391702,0.0622005702979028,0.8588612348479132
FDFL,0.0,44,mlp64,2.0,0.0,,0.114751203048294,0.0391464813545676,0.563705837877156
FDFL,1.0,44,mlp64,2.0,0.0,,0.1147391557086423,0.0402945435308403,0.5123482177679548
FDFL,0.0,55,mlp64,2.0,0.0,,0.1258363728699073,0.061928974275856,1.0760855690033118
FDFL,1.0,55,mlp64,2.0,0.0,,0.1238987675677471,0.0554900617671758,0.844414807662373
FPLG,0.0,11,mlp64,2.0,0.0,,0.1730507972232663,0.0638872505119899,0.9087827304633382
FPLG,1.0,11,mlp64,2.0,0.0,,0.1773628826071558,0.0648596616936198,0.9013888718681236
FPLG,0.0,22,mlp64,2.0,0.0,,0.0966168707834441,0.0313663677292905,0.2467642117488906
FPLG,1.0,22,mlp64,2.0,0.0,,0.0981298621560703,0.0323675562968327,0.2499380675049013
FPLG,0.0,33,mlp64,2.0,0.0,,0.1727469025548259,0.03984402459558,0.5949740345715056
FPLG,1.0,33,mlp64,2.0,0.0,,0.1628148622402947,0.0413050975982197,0.5933393449197694
FPLG,0.0,44,mlp64,2.0,0.0,,0.1145198731558844,0.0424770397080056,0.4964437347796444
FPLG,1.0,44,mlp64,2.0,0.0,,0.1125544169280264,0.0385588641460546,0.4779377299206584
FPLG,0.0,55,mlp64,2.0,0.0,,0.1225150259381269,0.0556649756133243,0.7824191618755183
FPLG,1.0,55,mlp64,2.0,0.0,,0.1257249296925328,0.050750383891547,0.7260319759394345
FPTO,0.0,11,mlp64,2.0,0.0,,0.1814618305195311,0.0592524894146164,0.8224117634768213
FPTO,1.0,11,mlp64,2.0,0.0,,0.1886393129253049,0.0597883793702244,0.8272836628178124
FPTO,0.0,22,mlp64,2.0,0.0,,0.0926275770790096,0.0301708494494238,0.2309925827719536
FPTO,1.0,22,mlp64,2.0,0.0,,0.0986319596890449,0.028438062038976,0.229926923823044
FPTO,0.0,33,mlp64,2.0,0.0,,0.1675844214028714,0.0373011445026763,0.5310999881929158
FPTO,1.0,33,mlp64,2.0,0.0,,0.1680064634412215,0.0371373996213956,0.5386338235228323
FPTO,0.0,44,mlp64,2.0,0.0,,0.1174721094713634,0.0352942435565507,0.4345392535576187
FPTO,1.0,44,mlp64,2.0,0.0,,0.1155750392035326,0.0348960991660335,0.4407553182832366
FPTO,0.0,55,mlp64,2.0,0.0,,0.1173664476420256,0.0499060497449996,0.7047004708624962
FPTO,1.0,55,mlp64,2.0,0.0,,0.1194336888468066,0.0498663023466969,0.6942235848123394
MGDA,0.0,11,mlp64,2.0,0.0,,0.2822481352375616,0.0720996679352169,1.2573489797251542
MGDA,0.0,22,mlp64,2.0,0.0,,0.1613688562961166,0.033641388557209,0.3877975293358274
MGDA,0.0,33,mlp64,2.0,0.0,,0.2058306735781133,0.0351441074944269,0.6535383965134549
MGDA,0.0,44,mlp64,2.0,0.0,,0.1163663927187311,0.0351273600297728,0.5001844270182985
MGDA,0.0,55,mlp64,2.0,0.0,,0.138217540724297,0.0441885843382675,1.0267122279695762
NashMTL,0.0,11,mlp64,2.0,0.0,,0.1759792176948649,0.0583033736499317,0.8317020835932337
NashMTL,0.0,22,mlp64,2.0,0.0,,0.0950626471009681,0.0274407541560685,0.2287383607663647
NashMTL,0.0,33,mlp64,2.0,0.0,,0.1662722498581871,0.0363044569344349,0.5434947318440163
NashMTL,0.0,44,mlp64,2.0,0.0,,0.1079151270267345,0.0374552292414182,0.4298123900492773
NashMTL,0.0,55,mlp64,2.0,0.0,,0.1170650767219268,0.0456852676713439,0.6903916013029338
PCGrad,0.0,11,mlp64,2.0,0.0,,0.1836662082477014,0.0603079789565292,0.8330393914698883
PCGrad,0.0,22,mlp64,2.0,0.0,,0.0954279593797366,0.0266736140215098,0.2335225072442757
PCGrad,0.0,33,mlp64,2.0,0.0,,0.1686353111475919,0.0377518978515398,0.5613777685017536
PCGrad,0.0,44,mlp64,2.0,0.0,,0.1143620347264998,0.0367718602099017,0.4541979671833846
PCGrad,0.0,55,mlp64,2.0,0.0,,0.120263470346965,0.0478002456946019,0.695044224748308
SAA,0.0,11,mlp64,2.0,0.0,,0.731801927343439,0.2902024518306757,3.5763886931512614
SAA,0.0,22,mlp64,2.0,0.0,,0.5956691913614923,0.0827118846506373,1.0227392554412165
SAA,0.0,33,mlp64,2.0,0.0,,0.7119091460528916,0.1195281372023616,1.8162441902820043
SAA,0.0,44,mlp64,2.0,0.0,,0.5522163339527902,0.2385082989769054,2.318399514670544
SAA,0.0,55,mlp64,2.0,0.0,,0.7278726525785646,0.2042281802714254,3.3062427026241026
WDRO,0.0,11,mlp64,2.0,0.0,,0.1722996370078362,0.0525179522685627,0.8390854522392359
WDRO,0.0,22,mlp64,2.0,0.0,,0.090859651139275,0.0259038215045686,0.2316769576294211
WDRO,0.0,33,mlp64,2.0,0.0,,0.163521878493047,0.0352066198746364,0.5290219559803985
WDRO,0.0,44,mlp64,2.0,0.0,,0.1183824841344947,0.043091115481529,0.4502478113936036
WDRO,0.0,55,mlp64,2.0,0.0,,0.1208241254007172,0.059934477759863,0.6988497232628622
FDFL-0.1,0.0,11,mlp64,2.0,0.2,,0.2340078999777939,0.1118778622170223,1.76271816386258
FDFL-0.1,1.0,11,mlp64,2.0,0.2,,0.2204622552378663,0.0962409301492272,1.5643826919840682
FDFL-0.1,0.0,22,mlp64,2.0,0.2,,0.1255223351016495,0.0647524136435321,0.4354129514896467
FDFL-0.1,1.0,22,mlp64,2.0,0.2,,0.122640240899476,0.0558175441435764,0.3975945052345993
FDFL-0.1,0.0,33,mlp64,2.0,0.2,,0.1886895667142147,0.0813509744545812,1.038896154895204
FDFL-0.1,1.0,33,mlp64,2.0,0.2,,0.1889499794095511,0.0800217797193092,1.005961558941484
FDFL-0.1,0.0,44,mlp64,2.0,0.2,,0.1296395174009433,0.0453140895649997,0.6049893255832316
FDFL-0.1,1.0,44,mlp64,2.0,0.2,,0.130566136132453,0.0463247616378016,0.6040273294182937
FDFL-0.1,0.0,55,mlp64,2.0,0.2,,0.161647706103425,0.072163252204146,1.0454635109358612
FDFL-0.1,1.0,55,mlp64,2.0,0.2,,0.1575186997265572,0.064459653990302,1.0638991135175806
FDFL-0.5,0.0,11,mlp64,2.0,0.2,,0.2197242198041334,0.0891555398721431,1.364559281216774
FDFL-0.5,1.0,11,mlp64,2.0,0.2,,0.2213402638784567,0.0929620468456971,1.2542574741074628
FDFL-0.5,0.0,22,mlp64,2.0,0.2,,0.1204692772864929,0.0468978897192187,0.3667393526223726
FDFL-0.5,1.0,22,mlp64,2.0,0.2,,0.1199582553600932,0.0375549436420057,0.3358695647262087
FDFL-0.5,0.0,33,mlp64,2.0,0.2,,0.1933978521523471,0.0655844290376782,0.901002094503258
FDFL-0.5,1.0,33,mlp64,2.0,0.2,,0.1902517100092685,0.0645410077476407,0.8543478423093825
FDFL-0.5,0.0,44,mlp64,2.0,0.2,,0.1341163637809272,0.0426767583156747,0.5860399303286183
FDFL-0.5,1.0,44,mlp64,2.0,0.2,,0.1306120756034875,0.0462780139270108,0.5931581243718151
FDFL-0.5,0.0,55,mlp64,2.0,0.2,,0.1607772025784727,0.0821504746476846,0.9594280207582956
FDFL-0.5,1.0,55,mlp64,2.0,0.2,,0.1676527594954703,0.07649103217818,1.0054818422613083
FDFL-Scal,0.0,11,mlp64,2.0,0.2,,0.2191890878964127,0.0993154625078222,1.2368510086385107
FDFL-Scal,1.0,11,mlp64,2.0,0.2,,0.2193280163906471,0.0901839050391672,1.208994729762518
FDFL-Scal,0.0,22,mlp64,2.0,0.2,,0.1207113934018086,0.0347497626263769,0.3377859480557417
FDFL-Scal,1.0,22,mlp64,2.0,0.2,,0.1205108777614804,0.0298349447596794,0.325240454230846
FDFL-Scal,0.0,33,mlp64,2.0,0.2,,0.1858886355451165,0.0565856984979983,0.7771988429243317
FDFL-Scal,1.0,33,mlp64,2.0,0.2,,0.1822534537436091,0.0536123010721875,0.7963781277458882
FDFL-Scal,0.0,44,mlp64,2.0,0.2,,0.1340919197365227,0.0419847205892963,0.5730907635432506
FDFL-Scal,1.0,44,mlp64,2.0,0.2,,0.1337855520513128,0.0441104594445083,0.5808561868238559
FDFL-Scal,0.0,55,mlp64,2.0,0.2,,0.1632539055884898,0.0840693085081251,0.9279058891558668
FDFL-Scal,1.0,55,mlp64,2.0,0.2,,0.1624300034091593,0.0769961985861996,0.9495659605221818
FDFL,0.0,11,mlp64,2.0,0.2,,0.2167067271767936,0.1644392900141878,2.612185138849917
FDFL,1.0,11,mlp64,2.0,0.2,,0.2155644083519906,0.1466769945929349,2.370734265971939
FDFL,0.0,22,mlp64,2.0,0.2,,0.1255167136046565,0.0711274410532721,0.4802201517963727
FDFL,1.0,22,mlp64,2.0,0.2,,0.1262776081280497,0.0653213563722695,0.4535389591052106
FDFL,0.0,33,mlp64,2.0,0.2,,0.1798105699629821,0.1064072578693264,1.2961695748060262
FDFL,1.0,33,mlp64,2.0,0.2,,0.1805567792588781,0.1005864116787096,1.235721401993865
FDFL,0.0,44,mlp64,2.0,0.2,,0.1361250277559773,0.1015024364049796,0.7840834807581332
FDFL,1.0,44,mlp64,2.0,0.2,,0.1345662356102428,0.0739358141698843,0.682742907691234
FDFL,0.0,55,mlp64,2.0,0.2,,0.1672248871819973,0.1283460384217162,1.823293109754256
FDFL,1.0,55,mlp64,2.0,0.2,,0.1647125806573796,0.0862336106811183,1.4435825206408304
FPLG,0.0,11,mlp64,2.0,0.2,,0.2078690570408741,0.0979277694041525,1.1018852954362726
FPLG,1.0,11,mlp64,2.0,0.2,,0.2147098317545255,0.1005931164783977,1.181575769666243
FPLG,0.0,22,mlp64,2.0,0.2,,0.1140879510615789,0.0237851502336515,0.2949711524476092
FPLG,1.0,22,mlp64,2.0,0.2,,0.1185924792251757,0.0244358375915774,0.301599194050724
FPLG,0.0,33,mlp64,2.0,0.2,,0.192334841366518,0.0628457341343744,0.7245572754790428
FPLG,1.0,33,mlp64,2.0,0.2,,0.1938060108322349,0.0666354358759085,0.7113095894907306
FPLG,0.0,44,mlp64,2.0,0.2,,0.1297678070531269,0.0419269219998848,0.591838235197035
FPLG,1.0,44,mlp64,2.0,0.2,,0.1350046921693924,0.0422513129293875,0.5849825138692315
FPLG,0.0,55,mlp64,2.0,0.2,,0.1553511220540697,0.0783070287532451,0.9159236155709096
FPLG,1.0,55,mlp64,2.0,0.2,,0.163237087640913,0.0720040415141719,1.0148750029910725
FPTO,0.0,11,mlp64,2.0,0.2,,0.212260950023652,0.1079848426554117,0.9876588314990872
FPTO,1.0,11,mlp64,2.0,0.2,,0.2138723246549103,0.1033973722930602,0.9924872168111676
FPTO,0.0,22,mlp64,2.0,0.2,,0.1111280069211609,0.0222178098590168,0.2799626777250409
FPTO,1.0,22,mlp64,2.0,0.2,,0.1228315114657213,0.0214085352829712,0.2809949918168459
FPTO,0.0,33,mlp64,2.0,0.2,,0.2017081089957078,0.0822941830353279,0.65036527044128
FPTO,1.0,33,mlp64,2.0,0.2,,0.197641051212783,0.0802000075525545,0.657905864472322
FPTO,0.0,44,mlp64,2.0,0.2,,0.1422040886400176,0.0550844588070775,0.5344664166636929
FPTO,1.0,44,mlp64,2.0,0.2,,0.1427515164170767,0.0487213474554727,0.5359848074760242
FPTO,0.0,55,mlp64,2.0,0.2,,0.151039609806654,0.1227371139224862,0.8463137149582205
FPTO,1.0,55,mlp64,2.0,0.2,,0.1560912400944924,0.1059763793817987,0.8568735052318907
MGDA,0.0,11,mlp64,2.0,0.2,,0.3418319112956876,0.0888731293219511,1.345883373615641
MGDA,0.0,22,mlp64,2.0,0.2,,0.1495568876902425,0.0360390452017706,0.3591546987646722
MGDA,0.0,33,mlp64,2.0,0.2,,0.1846066764836003,0.0997742718866556,0.7363744918511316
MGDA,0.0,44,mlp64,2.0,0.2,,0.1440801320949309,0.0527373209335657,0.58142882695622
MGDA,0.0,55,mlp64,2.0,0.2,,0.2294625293717401,0.0976129145253915,1.1664901914846093
NashMTL,0.0,11,mlp64,2.0,0.2,,0.197400139936436,0.112410794092669,0.99780043110048
NashMTL,0.0,22,mlp64,2.0,0.2,,0.111596536412832,0.0210172112460214,0.2787914546132735
NashMTL,0.0,33,mlp64,2.0,0.2,,0.1917156883208085,0.0731404499580988,0.6628605318882934
NashMTL,0.0,44,mlp64,2.0,0.2,,0.1332870534060475,0.0556323656300438,0.5229926979915788
NashMTL,0.0,55,mlp64,2.0,0.2,,0.1442535029322668,0.1093899825352596,0.8500612329008653
PCGrad,0.0,11,mlp64,2.0,0.2,,0.2077679053463142,0.1057975378017422,1.0279120276430849
PCGrad,0.0,22,mlp64,2.0,0.2,,0.1113719971724532,0.0253991497844026,0.2916388150211247
PCGrad,0.0,33,mlp64,2.0,0.2,,0.1916669182392651,0.0746694174236964,0.6826578189195193
PCGrad,0.0,44,mlp64,2.0,0.2,,0.1414266766955234,0.0516934110695377,0.5529108746855831
PCGrad,0.0,55,mlp64,2.0,0.2,,0.1570150552776459,0.1012983028537523,0.8770627585381491
SAA,0.0,11,mlp64,2.0,0.2,,0.7239750638009214,0.2948265883651989,3.725311238834924
SAA,0.0,22,mlp64,2.0,0.2,,0.5955606735760172,0.1220893452354967,1.0761319593331644
SAA,0.0,33,mlp64,2.0,0.2,,0.711129817515972,0.138942884736641,1.918614820796613
SAA,0.0,44,mlp64,2.0,0.2,,0.5554711686663948,0.2783045968070582,2.3840487530019567
SAA,0.0,55,mlp64,2.0,0.2,,0.7295707507607534,0.2013664288769559,3.425929879035532
WDRO,0.0,11,mlp64,2.0,0.2,,0.1999013974247823,0.0968125651678215,1.005311854697624
WDRO,0.0,22,mlp64,2.0,0.2,,0.1141144401044542,0.0220474679472911,0.2799648578688101
WDRO,0.0,33,mlp64,2.0,0.2,,0.214817210696102,0.0609447155754582,0.6421665702416843
WDRO,0.0,44,mlp64,2.0,0.2,,0.1445470344400315,0.0433513194413039,0.5483620439436595
WDRO,0.0,55,mlp64,2.0,0.2,,0.1567820003812608,0.1256394407917931,0.8420200507094834
FDFL-0.1,0.0,11,mlp64,2.0,0.4,,0.26067799276992,0.1225100400691031,2.156400171547375
FDFL-0.1,1.0,11,mlp64,2.0,0.4,,0.2547534035054934,0.1075230110247793,1.9099534837690169
FDFL-0.1,0.0,22,mlp64,2.0,0.4,,0.1581140570357623,0.1028188863740685,0.5051928175410058
FDFL-0.1,1.0,22,mlp64,2.0,0.4,,0.1477688477448537,0.0878149077287422,0.4609399478892709
